APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54866: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54866): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (670/1500). Fetching API History for 54867: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54867): 679 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54868: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54868): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (742/1500). Fetching API History for 54869: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54869): 837 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54870: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54870): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (455/1500). Fetching API History for 54871: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54871): 456 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54872: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54872): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54873: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54873): 1299 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54874: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54874): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (244/1500). Fetching API History for 54875: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54875): 246 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54876: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54876): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (528/1500). Fetching API History for 54877: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54877): 586 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54878: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54878): 1452 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (64/1500). Fetching API History for 54879: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54879): 65 candles processed.
